Filename,MG94_AIC,FA1_AIC,SynREVCodon_AIC
FBgn0039283,8009.323423424649,8011.295597444693,8022.203432206533
FBgn0033723,6573.293982940122,6574.913231000732,6618.618631918967
FBgn0031324,1617.543762266492,1619.564074304784,1694.031402849998
FBgn0037964,19690.6708255806,19692.61973555545,19706.50930201987
FBgn0086442,18186.2259269971,18186.8133063013,18262.06152092627
FBgn0032096,8302.165184553374,8303.843756400523,8345.341510422908
FBgn0016693,7799.586197394424,7801.575532293584,7801.813195764972
FBgn0032813,6017.746081355083,6013.480148577673,6059.944380420172
FBgn0000592,13585.45384777423,13585.76923450083,13625.3093199573
FBgn0040060,5377.784509692363,5378.185152954269,5442.332955938513
FBgn0053777,7110.102392370606,7109.752017926539,7156.418778733119
FBgn0052570,4703.95716669826,4702.359933036269,4718.963085040386
FBgn0033960,15792.2102139472,15792.32387953084,15799.69179405488
FBgn0052533,23864.43570338358,23866.44159999519,23839.14141993603
FBgn0045064,5233.137940005926,5230.63086623531,5241.299265080121
FBgn0262560,13496.15856843319,13498.18436931349,13480.93452641063
FBgn0033869,2360.893126069423,2362.138198550595,2414.221049943542
FBgn0038146,19561.29704101715,19563.03295453656,19558.67645218527
FBgn0038570,3590.581685009304,3592.490448963412,3646.014262469269
FBgn0085282,3256.360382805331,3256.978582710643,3296.246181336223
FBgn0029903,19551.4517520437,19553.43464195724,19546.70517396414
FBgn0032873,13467.07980934402,13466.55714432178,13475.38850569185
FBgn0021906,3774.892449305283,3775.940957738074,3773.569803596022
FBgn0021795,2566.780624997577,2568.24299514934,2622.284956963639
FBgn0266757,41105.95122100009,41105.57209927426,41065.60902618147
FBgn0053325,4804.803818713403,4806.462042402776,4869.934145553715
FBgn0015271,10784.25253270139,10786.23914606657,10846.70507982146
FBgn0039623,16106.75969426232,16107.04932795225,16101.79234924228
FBgn0000257,12056.92924709782,12058.3517049784,12047.86404936466
FBgn0029167,75645.01312849541,75641.56405490212,75515.61577741939
FBgn0033932,7848.361570866414,7850.284190027111,7882.929345647342
FBgn0038402,5576.742058932381,5577.939842911961,5644.607111518724
FBgn0039686,6727.787158657297,6726.661722375598,6735.911153626535
FBgn0045497,10485.97260517577,10485.10518227769,10490.24046485325
FBgn0050088,8890.44341063037,8887.592651052873,8931.03403677059
FBgn0033912,1559.158430273236,1561.221035323014,1658.028148743802
FBgn0015795,2788.469522841845,2787.648388232547,2841.684059129857
FBgn0000576,8129.855834578617,8125.632390070541,8137.426663632104
FBgn0005612,11250.35736871881,11250.23539471949,11263.04956017747
FBgn0002552,15783.0262980476,15785.01208511502,15759.42165774505
FBgn0033032,6624.956248105704,6626.724484126622,6686.611229857723
FBgn0052177,4438.330351680708,4439.017913730912,4476.573697064048
FBgn0263143,20919.24940149719,20920.74222314786,20933.12513256862
FBgn0030757,14436.68738474069,14436.26081309541,14486.82316613545
FBgn0036286,10292.10296703756,10293.96364881641,10318.63769435734
FBgn0002940,4892.592977141156,4894.488393336692,4934.34015959906
FBgn0033814,14367.60934043677,14369.6229073404,14398.88824018041
FBgn0031471,4109.578373770147,4111.497191582805,4186.645741570718
FBgn0037099,12603.93488490522,12596.31300840022,12648.77005990692
FBgn0003607,4754.409954788901,4756.42627188279,4817.836444630268
FBgn0031546,14022.34538016199,14023.60519245493,14088.53898854108
FBgn0036328,9782.224656095255,9783.373823454072,9788.551823703983
FBgn0005696,14701.02075873702,14703.01630557102,14682.39125978552
FBgn0259211,15044.84887635797,15029.69666837097,15025.20449398341
FBgn0036072,7447.896072142208,7449.458993779671,7509.546613133321
FBgn0264272,18531.26504037973,18532.53134546547,18590.34008474967
FBgn0263353,3625.104461894909,3622.768938554891,3671.789785255784
FBgn0037788,5831.651376223548,5831.072397794722,5869.144534498512
FBgn0034175,11816.15879160438,11817.66489774347,11833.48229592852
FBgn0025634,7803.771730342921,7804.423772916244,7878.768121884044
FBgn0052984,13900.9492240473,13901.37070080139,13963.6409286098
FBgn0004885,22893.267582663,22893.54959762212,22887.15032979111
FBgn0051674,8241.924130273672,8243.952017707732,8265.989386022633
FBgn0035344,12451.23302037875,12451.80259154667,12467.64287071178
FBgn0040342,7841.839528828908,7839.981964119829,7866.379732660789
FBgn0027785,2730.964486721547,2728.749895207503,2786.568055691614
FBgn0263078,12091.88847933586,12085.03736930318,12117.9444891069
FBgn0010391,11311.06467773193,11313.03906624699,11302.46217045812
FBgn0034945,6789.367111686128,6789.002757438005,6832.379319129813
FBgn0085346,2507.858527582005,2509.966999525891,2590.455130787986
FBgn0011020,20839.37443546572,20839.83382256037,20829.01213680036
FBgn0262476,11759.29572947595,11758.83555317523,11772.70662422601
FBgn0030037,9274.235069519322,9276.19405724666,9299.3963081025
FBgn0266709,9050.772924292518,9052.567327068156,9080.66868567296
FBgn0030494,3365.24300374556,3364.486741268394,3409.287664490023
FBgn0035648,5701.984859983007,5701.499850048534,5753.643960516481
FBgn0259737,6701.985019395518,6701.89118607137,6721.500223138148
FBgn0035830,5199.066220792221,5200.005260831512,5243.390695020013
FBgn0032883,21747.75288273006,21748.45759138293,21735.91368400669
FBgn0041229,9598.755786579266,9600.441731615838,9636.68902666919
FBgn0053965,7731.2456034317,7733.100297236761,7727.083991174759
FBgn0036810,9453.227620811536,9454.963225248786,9502.13918791336
FBgn0036811,3302.507641888478,3304.574657284983,3352.752156592226
FBgn0015222,3529.796343174301,3530.406525136462,3591.106533546216
FBgn0037685,9730.77190793566,9731.578930209664,9780.572719638292
FBgn0039337,3325.218803820114,3323.832214122428,3354.410802500259
FBgn0052240,3453.897818861419,3453.859226497003,3516.109382576038
FBgn0051619,27549.35791305894,27550.84951375228,27576.08475296487
FBgn0037899,2997.900992793385,2999.932414019064,3033.102776434205
FBgn0050046,20291.06460119723,20293.05363564512,20336.76820184307
FBgn0085409,8799.708837935006,8797.418338972502,8847.847224306886
FBgn0032218,17703.15199115792,17704.65498204021,17753.55523344126
FBgn0031235,8515.093644767121,8514.782147024805,8534.724587502544
FBgn0260962,21509.33778209662,21508.16129655769,21518.61137551905
FBgn0030558,6320.717518804164,6319.160453501744,6368.108473025572
FBgn0039043,6519.971008171246,6521.203407350697,6544.856197567566
FBgn0086683,9324.36019548394,9326.154918783044,9395.913206300393
FBgn0053288,23230.30955241015,23231.47645682575,23279.40123697704
FBgn0050018,9034.660037820491,9036.481153069952,9082.272893059631
FBgn0036567,10560.83782982663,10562.19506763741,10628.46175970091
FBgn0040285,5194.91710682749,5196.168378706585,5241.79000612367
FBgn0003130,7715.391604315087,7716.619636311108,7728.54554834785
FBgn0032464,9366.619447058129,9366.289102845294,9411.999040598135
FBgn0037591,10788.38523777341,10787.6918552515,10801.03422509581
FBgn0036791,7731.733730499745,7733.723159692594,7725.866844598355
FBgn0053095,10596.62401898665,10598.10267530573,10647.8407592295
FBgn0262647,32924.72176709684,32926.54194816582,32891.82252786438
FBgn0037030,5009.891706045249,5008.16245630393,5073.203191602014
FBgn0002941,12472.86431897913,12474.49452543115,12502.67621296501
FBgn0028491,19416.19071728751,19414.88098108907,19412.92366938594
FBgn0085210,6752.363743523679,6754.132776229557,6803.42821601677
FBgn0032293,2456.616235399688,2458.130335399512,2532.564826013292
FBgn0250822,2804.678589998959,2804.141391714593,2865.556724256103
FBgn0032772,5646.946120264577,5648.942790856196,5690.344402532352
FBgn0050147,12174.1615053571,12175.57096814775,12218.19449346984
FBgn0033899,8821.627100574922,8823.392160778916,8847.122730819949
FBgn0038135,20289.26915864777,20291.25167541461,20279.28952780752
FBgn0261387,17747.89246925528,17748.48333467395,17797.571852354158
FBgn0262683,3983.322857758021,3979.240009627915,4052.797540591149
FBgn0051374,13748.27308114292,13750.13383117638,13797.30903189837
FBgn0004649,24572.5020596241,24574.2267161608,24582.96313548772
FBgn0038448,11780.46741005269,11781.71651469254,11813.35507125291
FBgn0267435,19242.76990011275,19244.16217454648,19285.87714674141
FBgn0010741,2520.207200544352,2521.95337309088,2609.774047804166
FBgn0030039,5535.538202940157,5536.353179582405,5583.413751148782
FBgn0033942,3635.041331532579,3635.703044669428,3669.437513289886
FBgn0262359,2204.206500909849,2205.98359597204,2292.354978974839
FBgn0003248,6967.631359993337,6968.825136842523,6966.42434687059
FBgn0036723,12356.92695465482,12358.67081640061,12385.06059547704
FBgn0030529,3511.734938472773,3510.685413580041,3564.149933533463
FBgn0031054,3084.817353393048,3085.50073238106,3123.081099316174
FBgn0035473,2515.071005612946,2516.896126741553,2586.405841858403
FBgn0037101,14381.97494928805,14376.5270343182,14425.1440962298
FBgn0002629,2231.897620442942,2232.459011689842,2284.409526998401
FBgn0030438,9563.51647742923,9565.515117590205,9639.28941967395
FBgn0035855,9823.784028733642,9825.74523163321,9866.563049810744
FBgn0286511,29251.5087172392,29252.91168096264,29249.2098078923
FBgn0030512,14147.29886561891,14148.61135426809,14171.88025406514
FBgn0037543,5340.12354501458,5340.971493886343,5403.938779403349
FBgn0004575,8483.747868986933,8483.973489674832,8519.231547581392
FBgn0040089,9569.110398217406,9571.087894535338,9568.88405929619
FBgn0259195,4739.472773706046,4741.113867059451,4794.294009845804
FBgn0031248,7227.895492914079,7227.215970978683,7290.891962966005
FBgn0050364,8768.716133645448,8769.9359027581,8842.272078117207
FBgn0003731,29548.92126451996,29547.66699359449,29517.46368779535
FBgn0036364,5333.824971238178,5335.520761483766,5359.871630146862
FBgn0032913,9864.394393054396,9866.240539544717,9907.45157116496
FBgn0004556,18899.48204166488,18898.8397385759,18910.72428708721
FBgn0050183,38690.63462665323,38692.64459162366,38681.82006632898
FBgn0002878,27784.08120568261,27785.65572871326,27759.29299267643
FBgn0030869,14277.46505380424,14275.57367954341,14258.3470928864
FBgn0025866,17484.52674761452,17477.61393061401,17486.06417026345
FBgn0030692,10230.4259311936,10232.26340022969,10281.27383013214
FBgn0036639,5174.156281047599,5175.3072919008,5227.310004963004
FBgn0037601,10319.23515310877,10314.53761649001,10349.2935147501
FBgn0040106,8465.105961598654,8465.307041691809,8521.130137514572
FBgn0040372,27484.20840591547,27485.12557312511,27537.55235570032
FBgn0259176,17226.00097397263,17227.81379681932,17213.639421286
FBgn0015781,6001.459244260869,5997.463967258694,6041.899165715158
FBgn0260006,14862.56540500835,14864.27436856781,14841.49655440303
FBgn0004956,5042.612775821731,5040.347883350088,5089.286810927642
FBgn0030244,4545.209841320233,4547.199280428452,4596.385441830684
FBgn0083963,12502.61081729729,12504.30435186391,12542.08251838316
FBgn0033289,6842.265602298445,6837.705433142222,6863.782293850973
FBgn0014022,11199.44532149454,11200.64289700321,11280.83831195971
FBgn0031733,5033.135600150435,5034.763070202649,5094.833062926173
FBgn0034721,3981.761606793038,3983.711738624509,4042.524729976764
FBgn0261991,3542.037621504893,3544.027498384963,3606.439802678814
FBgn0000635,13482.43474905065,13479.8803793406,13493.61912519072
FBgn0026257,4641.455063907249,4643.496798651276,4700.410968887772
FBgn0033471,10097.62825791465,10099.65500478914,10143.62335823593
FBgn0038047,8942.27714862199,8943.694607172109,9001.712922576591
FBgn0029733,11035.33921600193,11037.30169394039,11074.67933998685
FBgn0261261,27113.27087777514,27111.49801334085,27103.17020220376
FBgn0034152,1795.620760686647,1795.351481121011,1873.075391402299
FBgn0036298,10209.70734708175,10209.40651106192,10212.35862315832
FBgn0085360,1852.348366059569,1854.409254937101,1946.249565187837
FBgn0030894,6129.973370094192,6132.000308785318,6185.644031454945
FBgn0038397,30237.00772767075,30237.41033732641,30245.97703752391
FBgn0053202,4872.330466388939,4873.233710451185,4919.238405857604
FBgn0038914,2903.423227455321,2904.945971674727,2970.809810508966
FBgn0019968,33498.30967142936,33497.45763729974,33532.92495574232
FBgn0030961,19094.61059214165,19088.44038480744,19083.53650184502
FBgn0004619,16993.18713806917,16994.94265861356,16970.80866877903
FBgn0035167,11048.73144588197,11040.32823826026,11045.39390210446
FBgn0050085,30401.50504940363,30401.39506634838,30393.12272700751
FBgn0037128,5813.336887040155,5810.532939569834,5856.332647500141
FBgn0038678,2033.535702815473,2035.651314788241,2105.101428786076
FBgn0052791,9161.961507289729,9159.25710672626,9181.03897684434
FBgn0040076,4533.01980759775,4534.983347671799,4589.009030705202
FBgn0030556,13716.18953967084,13718.20880186942,13704.80338752063
FBgn0037551,2281.979387515536,2283.978110130278,2340.391929250387
FBgn0261385,20231.77301394063,20233.31995052952,20243.84124915817
FBgn0287225,10586.82409672562,10580.87505224588,10592.34393142552
FBgn0030178,5160.292816705257,5162.346384729352,5208.191567069206
FBgn0002534,2237.03964138113,2234.946807333083,2290.106194796757
FBgn0054025,8990.893631847906,8989.173037338103,9040.80130777417
FBgn0033168,3877.566094354502,3874.967042727227,3904.798937987649
FBgn0016013,7884.44171277894,7882.540052417026,7939.952418207456
FBgn0004910,2199.599686268178,2199.750169749715,2277.799898124974
FBgn0029936,8531.934695998345,8533.669656975939,8551.085081379844
FBgn0037443,10415.50367371197,10398.38569630539,10427.3662149141
FBgn0038404,11985.54844150619,11985.46848769301,11977.02473701997
FBgn0085440,15656.22333823871,15657.89264277387,15673.62376896133
FBgn0039558,5701.637000231458,5702.168128567218,5706.045153515566
FBgn0263603,13425.31055614077,13414.1874132225,13412.34814145377
FBgn0263743,4875.612905432906,4875.6963786206225,4930.761970186243
FBgn0034001,3355.549144403808,3356.712802059228,3427.705071902518
FBgn0031904,8935.936637515257,8935.390928658155,8947.774175915398
FBgn0259822,9280.687877172491,9282.7020850196,9305.665408695162
FBgn0030753,8857.442668915219,8859.429557343945,8903.732852684829
FBgn0032178,9104.567366702686,9104.183140927997,9143.550930379322
FBgn0037116,30236.67246103657,30238.17210140027,30240.04388467217
FBgn0030984,8175.66790171955,8177.677346633292,8160.724682195542
FBgn0022343,4457.258800373457,4458.325556998531,4506.794788415964
FBgn0052459,10110.33913222704,10110.95385711884,10178.8524168932
FBgn0003942,1583.58111840163,1584.22054752205,1690.38632849618
FBgn0261524,5428.875768697841,5430.581952648807,5489.118066774321
FBgn0023388,24691.54917535544,24693.40707895816,24722.76343605562
FBgn0011603,17809.41042858137,17806.65354294519,17785.45153020699
FBgn0037826,8994.985675101929,8994.23878875459,9033.008412130028
FBgn0038151,10850.27408669677,10852.29259768626,10865.05716978629
FBgn0034802,1971.8169626323,1973.712594745453,2052.204218441614
FBgn0031900,15131.083463261,15133.10590354658,15171.21600470117
FBgn0261046,30261.53525110039,30259.50285894965,30257.96789634152
FBgn0086913,6739.367469304106,6739.360364626396,6787.159890298779
FBgn0026394,8858.105877862,8858.38349718242,8914.384015216872
FBgn0035669,9022.485372447176,9024.387463871812,9073.309897947012
FBgn0037224,8331.022804696573,8331.857322858985,8353.308351243893
FBgn0030319,4920.471186790748,4922.297327552513,4990.333426708357
FBgn0037895,11673.61132696834,11675.61859676134,11711.98334901597
FBgn0016983,15162.12947326189,15162.43517784307,15157.89740587359
FBgn0037679,9396.44411478436,9396.122055508326,9444.812404756296
FBgn0039731,11073.81319740482,11075.16948348938,11108.27150052296
FBgn0040467,4325.417113680054,4327.4797921715,4362.779677870484
FBgn0052382,4486.008078185288,4486.101329295557,4538.334566645522
FBgn0262730,24206.53482591174,24208.52993566778,24240.01578823889
FBgn0027552,5786.3693095676545,5785.711447846601,5823.322869856626
FBgn0261068,1898.059573066825,1900.051415179028,1975.845363434532
FBgn0023023,9105.283180612822,9107.277544126096,9133.237897948273
FBgn0026380,3196.873280232832,3198.851053259322,3270.979878366627
FBgn0032105,6427.888100518008,6429.547225669276,6477.603540630509
FBgn0036948,6191.889047159,6190.942428376979,6271.288356725902
FBgn0035666,5945.974037084375,5946.487974785779,5968.351134435226
FBgn0041103,4108.303791362836,4110.305002020219,4186.449658668464
FBgn0259184,3692.14507836904,3693.386892816343,3732.070699020593
FBgn0003145,12157.94607682676,12158.98017975036,12150.17309950956
FBgn0002576,8818.09076611364,8814.607740933301,8865.303061492381
FBgn0034251,12097.79837529919,12099.78622646348,12156.10275068595
FBgn0263258,15767.33239741234,15768.2183440927,15806.00154095702
FBgn0261794,14587.01680304423,14584.10161307384,14627.42536920464
FBgn0030775,7034.340435180653,7034.160835314986,7054.390966665662
FBgn0035649,11332.29273654039,11333.89155993341,11358.90021027179
FBgn0002566,10960.50856035889,10961.51972489697,11015.69474251149
FBgn0035407,5558.514488984056,5560.04167709733,5619.580497562769
FBgn0033451,7438.491952489025,7436.075495581093,7458.177361636445
FBgn0034382,6618.587260088453,6617.356668258628,6637.294712710609
FBgn0034487,15947.35620680863,15948.93991535157,15938.12726672395
FBgn0034998,8255.463785811517,8257.237472975043,8327.22928739882
FBgn0036386,23978.63263199967,23979.78329460779,24002.1963630175
FBgn0031467,4366.546822531565,4368.592656124466,4429.709728518883
FBgn0261618,21434.13322566194,21436.08426776854,21482.55361207535
FBgn0026395,5481.811441702298,5482.673207685941,5548.387054974336
FBgn0019957,6893.255214153567,6894.845164103057,6908.127462724512
FBgn0259923,5940.940003346978,5941.519519990005,5975.69310361295
FBgn0036324,10366.91243239519,10368.77290320824,10418.19539061405
FBgn0038327,6386.632700004119,6388.362488615238,6435.064757459056
FBgn0265262,10034.45072317073,10033.74091366158,10034.4594995238
FBgn0038114,9991.916801969965,9993.615607793176,10016.69454973794
FBgn0034087,27918.01715395844,27914.29212784703,27929.7782257834
FBgn0027088,12964.69252079213,12960.89874427787,12999.88709992378
FBgn0020637,1570.716152882518,1572.769024713447,1710.052430184944
FBgn0029711,5258.436426864253,5259.747385278669,5312.2900984248035
FBgn0032314,17897.85825425374,17898.43732154588,17851.39004437872
FBgn0050365,8338.64566699461,8339.382713544941,8405.83311696709
FBgn0033588,2354.741421822877,2353.973520831225,2415.889655420263
FBgn0054008,5180.814869156963,5181.28792866646,5245.800892874203
FBgn0020377,9028.428143466455,9029.467787070953,9106.74108815811
FBgn0039927,14045.45096233751,14047.30718613867,14060.69452417617
FBgn0058198,5524.21012904042,5525.871506709079,5609.361051751393
FBgn0039367,5091.022333397148,5090.154968660924,5152.647756489559
FBgn0035057,7716.522447333452,7717.297642734037,7766.468932603534
FBgn0052087,11564.95627345528,11564.8470745815,11574.78361001353
FBgn0034135,9482.420011109296,9484.4435951219275,9540.295675443072
FBgn0054033,5611.672666953158,5610.553020311359,5659.945076429508
FBgn0036790,10563.97356796273,10565.49729054837,10590.47221833146
FBgn0026401,18622.66427533059,18623.63734976002,18678.80668764307
FBgn0030370,8436.254126028101,8437.39191247516,8470.408667326208
FBgn0039889,6580.939344878798,6582.645538597816,6644.549293751006
FBgn0037282,10630.92159872299,10632.56092622612,10686.20343614538
FBgn0286933,5777.118726880134,5779.194585170563,5856.737688180893
FBgn0263968,46517.80236209279,46511.65584078918,46493.07676123684
FBgn0069056,5081.308814205635,5077.604872620613,5120.162150161504
FBgn0035426,8057.757348667154,8056.544322240638,8078.358367910019
FBgn0265272,5236.693416205361,5238.527228063406,5298.001509141571
FBgn0033615,7117.818102415306,7118.5833411144195,7180.769017717484
FBgn0265785,2348.701484862965,2350.725454206662,2446.248300179741
FBgn0011288,475.391354817059,474.0829267706749,784.184949049509
FBgn0030361,13010.52335001423,13012.35347674012,13036.6180914409
FBgn0034705,7111.506727445316,7113.527240368887,7175.195297230167
FBgn0050385,13468.60530415374,13470.01844697518,13538.60514329194
FBgn0041242,10127.87373570738,10129.3495559828,10179.41585799877
FBgn0033798,2124.666542674405,2125.491255832877,2217.289603895504
FBgn0262539,1841.242748396604,1843.137422973897,1953.07386278168
FBgn0027621,12020.83400021809,12020.13997816712,12038.49206998671
FBgn0032292,3952.720547310035,3952.839760945119,3998.761563857307
FBgn0052107,14760.37163486366,14762.3197091972,14829.71983316037
FBgn0266581,11983.66976073728,11984.94332176618,12023.05237199684
FBgn0085235,7514.689050463664,7516.600709927447,7599.891779057231
FBgn0284408,61039.3120612882,61040.56766388269,61046.27647188966
FBgn0031952,14705.00417872687,14706.70931117359,14731.02472276392
FBgn0029568,6260.530412514064,6259.925810177715,6337.307097027786
FBgn0038000,6234.630505206889,6236.179206438186,6291.375386803359
FBgn0263832,11583.23614892433,11583.8919216473,11632.40213998189
FBgn0032780,6307.552495167949,6309.566951367614,6321.235634130514
FBgn0063493,4858.665969199985,4860.198475520361,4906.225282838396
FBgn0035470,11671.08944752893,11672.75464412485,11698.41646237582
FBgn0038508,5371.246626385234,5372.739601580569,5428.685679527187
FBgn0039722,3007.598266231525,3009.478866708871,3084.854845627384
FBgn0040063,3753.885869299625,3754.656194861534,3811.442782498805
FBgn0024980,6085.872939963341,6087.611386118271,6141.657277662147
FBgn0042641,7239.067266092803,7240.83354993901,7262.112553075981
FBgn0034206,2342.061234112949,2330.857507473353,2437.41115719556
FBgn0035753,2437.818519638593,2439.727747936327,2487.863139610416
FBgn0012037,13656.8141493906,13657.04282605302,13688.1741709413
FBgn0037115,13806.00576449745,13807.87772294396,13821.05358530051
FBgn0065108,12775.52569584439,12776.50998872575,12805.21043375204
FBgn0038054,3882.643652552391,3884.698405146818,3917.401506416433
FBgn0027535,18500.78448765182,18497.87760846096,18493.46321263118
FBgn0263000,1634.823878822732,1636.934682561632,1733.769259628557
FBgn0032156,9114.076794230616,9112.692857704078,9129.130220095758
FBgn0031021,3396.266788562548,3397.918619259618,3429.935353013753
FBgn0004404,2408.7173681998,2408.836939457693,2440.661699052319
FBgn0283666,2263.600700962274,2265.636700324377,2350.879812688865
FBgn0284253,24411.52008758626,24412.95160887443,24426.25892303933
FBgn0029656,7980.705440356586,7982.713250633946,8038.837843527454
FBgn0030482,6731.219621344043,6732.569987024645,6749.257688258406
FBgn0036030,4698.037425040512,4697.958865350686,4754.510173650929
FBgn0036595,4290.240240359689,4292.312861313087,4347.295342662765
FBgn0038451,15467.59674364124,15464.63364347874,15500.53068161578
FBgn0020493,9887.044809125451,9888.108724769674,9927.630613443607
FBgn0034335,6576.618181971631,6578.197381130885,6617.732300181346
FBgn0027091,14932.78089051847,14934.61894156151,14944.89527701253
FBgn0038070,6891.661223860603,6891.332730452149,6847.790373664288
FBgn0052183,7183.78840618491,7185.657056779937,7247.220099990674
FBgn0024958,20095.29659932284,20096.21800522541,20113.15635129478
FBgn0030063,5208.304183717099,5205.809970447038,5245.809444489717
FBgn0024733,3478.249753190423,3479.366806945483,3538.656157737989
FBgn0026375,24386.50076484937,24385.68103576734,24335.13632013625
FBgn0034573,7758.334083333331,7757.958378169029,7763.29254545705
FBgn0003074,9277.448789654563,9279.380880551333,9270.692520667264
FBgn0042693,16075.38941865374,16077.24897115436,16075.09962494782
FBgn0015519,7357.973710897342,7359.739548001651,7424.160814461628
FBgn0052037,4524.864218501558,4525.600267026663,4562.813265113225
FBgn0261837,4033.761940651954,4032.951895143245,4090.10115799288
FBgn0283476,60755.17101959359,60756.41132345015,60693.93731845447
FBgn0033541,3704.02071517074,3705.950014480828,3787.10308699526
FBgn0015245,8806.152694456157,8800.759858200876,8725.046277422007
FBgn0026597,10120.46354479961,10122.29586311468,10161.93138433444
FBgn0262873,2685.157892677644,2687.080911493329,2762.031035034306
FBgn0263608,9196.654736585111,9198.693577570057,9247.343004863898
FBgn0004574,9395.73769903906,9397.577171826446,9440.725609776446
FBgn0038977,4209.247287264658,4210.998182010862,4267.577074067606
FBgn0052259,2658.059556696866,2658.267815548804,2752.88017354566
FBgn0038309,10685.52298845817,10677.71188924247,10715.39307695687
FBgn0051441,5206.557403864465,5208.575341722246,5274.508335947708
FBgn0032424,6150.904149353407,6152.843932800167,6213.462673054492
FBgn0085354,3464.72398201068,3466.493154663387,3508.337931622953
FBgn0260940,5174.857131161622,5176.070992792319,5209.374228966863
FBgn0051473,6182.574119970383,6184.597262286075,6208.843817348779
FBgn0013269,7822.28309824909,7821.583544631448,7795.117472549115
FBgn0031265,16364.47352499901,16366.49051250909,16421.11571586105
FBgn0031638,10188.45188143979,10189.11409941824,10236.44578753236
FBgn0026576,9122.776916184825,9122.52099192317,9151.64041328715
FBgn0037044,7721.198102239086,7722.635581266931,7777.502828575591
FBgn0039747,11314.54876369931,11316.50567555805,11359.34932672151
FBgn0261262,15359.89444257246,15347.11034074245,15356.78048869011
FBgn0037492,5225.842887079875,5227.768645611175,5271.534130476846
FBgn0037812,2728.050617587404,2729.984615403534,2824.841053544686
FBgn0038280,9172.014916452665,9173.197803335246,9260.303185443723
FBgn0038597,18817.66348242146,18818.14978094519,18801.26465091245
FBgn0030590,10635.5703353477,10636.61961874884,10619.67428630446
FBgn0262889,3495.230915299568,3497.322567932715,3583.127089184742
FBgn0038082,14224.53726938858,14224.67783408522,14266.04226452621
FBgn0031834,7325.010096682118,7322.704472156255,7356.453260975376
FBgn0032752,24166.42372383887,24167.88698360523,24181.97857644871
FBgn0030653,5772.464553833737,5769.519306986218,5829.346523919591
FBgn0004034,11017.16741816979,11015.60474153297,11042.66628852604
FBgn0037170,10852.98337953767,10854.72829137535,10886.82139944011
FBgn0051673,7098.905965382774,7100.884816688529,7146.066172339544
FBgn0266521,5234.594706976808,5231.741365069009,5294.830479336109
FBgn0039434,4678.798652833872,4679.194221043052,4666.768045699997
FBgn0023083,12704.35019189288,12706.35045108443,12752.18624544923
FBgn0015946,2674.106564407567,2675.269684285326,2730.833111508584
FBgn0036643,5223.560157699727,5224.606028292791,5289.901539205656
FBgn0037669,5160.544725155606,5161.966591038394,5201.641026075174
FBgn0037536,16721.78982898174,16723.66112501702,16748.1444438092
FBgn0037590,8841.963419642192,8834.471330808019,8881.05955910561
FBgn0034942,4946.434989794793,4948.171994857677,4997.637041780838
FBgn0032869,5471.990849060748,5469.275849023989,5515.748528906175
FBgn0050380,2463.664807534451,2465.557377857171,2522.151879780438
FBgn0039965,4999.17036883656,5000.829797675008,5065.03589266853
FBgn0031468,8834.431645872404,8836.374750057645,8871.235803357851
FBgn0053087,82779.48342189135,82775.06159190154,82729.01990061662
FBgn0260446,11885.96255798002,11887.63610106653,11950.10063874269
FBgn0030891,11944.52499101176,11944.50821393294,11960.32622669759
FBgn0039566,17439.23240561598,17436.53972485104,17488.87351853642
FBgn0030352,7347.721953822475,7348.942780295043,7391.119669251587
FBgn0032911,12580.4643317976,12580.89637499752,12620.57863949334
FBgn0034792,13907.77760621376,13909.76531851516,13926.18262699248
FBgn0053966,7500.96524321279,7497.717838266421,7537.987077346738
FBgn0039590,38226.39064282729,38227.83961241782,38170.06962448484
FBgn0264574,9147.699527741865,9145.495291449524,9188.185703853218
FBgn0005631,26481.90585225241,26482.92333854491,26475.00959507739
FBgn0053182,7642.19023861067,7641.793872237369,7693.535808799937
FBgn0262117,15578.59408368606,15580.34622698664,15646.42184372268
FBgn0004611,22871.4974382067,22869.5694201252,22865.51725761737
FBgn0032221,13202.25533248915,13204.2405746865,13266.98726099139
FBgn0040070,1922.297214216597,1922.837315134894,1993.576826413744
FBgn0027496,5480.303106844685,5480.777739031406,5482.096322260162
FBgn0038332,5720.037453072497,5722.054732808487,5766.697800670163
FBgn0259148,4286.726067243789,4288.454578535033,4342.835024685829
FBgn0031041,8846.899973287562,8846.61062529033,8874.227263416586
FBgn0036836,15899.17761211254,15900.32502026966,15923.99872099477
FBgn0005655,3939.500500357059,3940.522294625611,3964.511138911418
FBgn0034658,1950.846165968916,1951.628037241302,2019.870845676426
FBgn0040391,12288.40496160313,12289.81822267476,12267.5927651407
FBgn0015399,12320.92014137464,12322.5083317175,12375.82416528465
FBgn0014454,2148.137621243379,2150.204221953531,2214.354571026881
FBgn0035859,2390.458368405893,2392.494633765602,2456.231869394674
FBgn0028668,4301.640103314642,4300.522526473307,4353.411648156974
FBgn0037650,4159.706186649445,4160.246835352762,4230.390977533362
FBgn0030530,11033.0293850797,11033.79535228013,11048.6116099965
FBgn0040250,12324.63930310016,12325.26573095008,12359.58058718925
FBgn0259233,20152.67732138952,20152.65430181883,20202.93019121504
FBgn0013765,29614.92062299773,29614.82236832615,29652.28779695777
